,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Olympic_Nation
18691,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,78.0,5.0,7.633,,12.633,Leo SALADINO,FRA
18692,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,36.0,5.7,8.266,,13.966,Leo SALADINO,FRA
18693,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,49.0,5.1,7.833,,12.933,Leo SALADINO,FRA
18694,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,41.0,5.1,8.2,,13.3,Leo SALADINO,FRA
18695,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,110.0,4.4,8.866,0.1,13.166,Leo SALADINO,FRA
18696,SALADINO,Leo,m,FRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,27.0,4.4,8.866,0.1,13.166,Leo SALADINO,FRA
18697,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,38.0,5.6,7.766,,13.366,Leo SALADINO,FRA
18698,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,11.0,5.6,8.8,0.1,14.3,Leo SALADINO,FRA
18699,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,45.0,5.0,8.033,,13.033,Leo SALADINO,FRA
18700,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,22.0,5.0,7.466,,12.466,Leo SALADINO,FRA
18701,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,28.0,5.7,8.166,,13.866,Leo SALADINO,FRA
18702,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,11.0,5.7,8.333,,14.033,Leo SALADINO,FRA
18703,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,41.0,5.1,7.966,,13.066,Leo SALADINO,FRA
18704,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,16.0,5.1,8.066,,13.166,Leo SALADINO,FRA
18705,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,22.0,5.1,8.6,,13.7,Leo SALADINO,FRA
18706,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,11.0,5.1,8.333,,13.433,Leo SALADINO,FRA
18707,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",VT,8.0,5.6,8.766,,14.366,Leo SALADINO,FRA
18708,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,10.0,5.6,9.0,,14.6,Leo SALADINO,FRA
18709,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,6.0,5.6,9.0,,14.6,Leo SALADINO,FRA
18710,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,11.0,5.6,8.8,0.1,14.3,Leo SALADINO,FRA
18711,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",VT,8.0,5.2,7.833,,13.033,Leo SALADINO,FRA
18712,SALADINO,Leo,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,6.0,5.2,9.266,0.1,14.366,Leo SALADINO,FRA
18713,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,27.0,5.6,6.55,0.6,11.55,Leo SALADINO,FRA
18714,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,17.0,5.7,7.4,,13.1,Leo SALADINO,FRA
18715,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,6.0,5.2,8.75,0.1,13.85,Leo SALADINO,FRA
18716,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,4.0,5.6,8.45,0.1,13.95,Leo SALADINO,FRA
18717,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,6.0,5.2,8.65,,13.85,Leo SALADINO,FRA
18718,SALADINO,Leo,m,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,4.0,5.2,9.15,,14.35,Leo SALADINO,FRA
18719,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,84.0,5.6,7.7,,13.3,Leo SALADINO,FRA
18720,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,74.0,4.6,8.3,,12.9,Leo SALADINO,FRA
18721,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,97.0,5.7,7.3,,13.0,Leo SALADINO,FRA
18722,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,106.0,4.6,7.4,,12.0,Leo SALADINO,FRA
18723,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,52.0,5.1,8.2,,13.3,Leo SALADINO,FRA
18724,SALADINO,Leo,m,FRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,33.0,5.6,8.866,0.1,14.366,Leo SALADINO,FRA
18725,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,7.0,5.3,8.566,,13.866,Leo SALADINO,FRA
18726,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,47.0,5.3,8.166,0.1,13.366,Leo SALADINO,FRA
18727,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,23.0,4.0,7.133,,11.133,Leo SALADINO,FRA
18728,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,44.0,4.9,7.966,,12.866,Leo SALADINO,FRA
18729,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,9.0,5.7,8.266,,13.966,Leo SALADINO,FRA
18730,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,15.0,5.7,8.4,,14.1,Leo SALADINO,FRA
18731,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,17.0,4.0,8.333,,12.333,Leo SALADINO,FRA
18732,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,106.0,4.0,7.4,,11.4,Leo SALADINO,FRA
18733,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,69.0,4.7,8.233,,12.933,Leo SALADINO,FRA
18734,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,8.0,5.1,8.366,,13.466,Leo SALADINO,FRA
18735,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,4.0,5.6,9.033,,14.633,Leo SALADINO,FRA
18736,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,5.6,8.933,0.1,14.433,Leo SALADINO,FRA
18737,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,5.6,8.933,0.1,14.433,Leo SALADINO,FRA
18738,SALADINO,Leo,m,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,5.2,9.0,,14.2,Leo SALADINO,FRA
18739,SALADINO,Leo,m,FRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,44.0,5.3,6.1,,11.4,Leo SALADINO,FRA
18740,SALADINO,Leo,m,FRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,10.0,5.6,8.75,0.1,14.25,Leo SALADINO,FRA
18741,SALADINO,Leo,m,FRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,10.0,5.2,9.05,,14.25,Leo SALADINO,FRA
18742,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,22.0,5.5,8.05,,13.55,Leo SALADINO,FRA
18743,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,37.0,4.9,7.65,,12.55,Leo SALADINO,FRA
18744,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,17.0,5.7,8.35,,14.05,Leo SALADINO,FRA
18745,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,46.0,4.9,6.3,,11.2,Leo SALADINO,FRA
18746,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,16.0,5.1,8.45,,13.55,Leo SALADINO,FRA
18747,SALADINO,Leo,m,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,30.0,5.2,8.65,0.1,13.75,Leo SALADINO,FRA
18763,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,56.0,5.1,8.0,,13.1,Julien SALEUR,FRA
18764,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,50.0,4.7,8.166,,12.866,Julien SALEUR,FRA
18765,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,18.0,4.7,8.266,,12.966,Julien SALEUR,FRA
18766,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,33.0,5.2,8.533,,13.733,Julien SALEUR,FRA
18767,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,23.0,5.1,8.4,,13.5,Julien SALEUR,FRA
18768,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,11.0,5.1,8.366,,13.466,Julien SALEUR,FRA
18769,SALEUR,Julien,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,37.0,4.8,9.266,,14.066,Julien SALEUR,FRA
18770,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,28.0,5.6,5.45,,11.05,Assan SALIMOV,KAZ
18771,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,22.0,3.9,7.7,,11.6,Assan SALIMOV,KAZ
18772,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,6.0,5.2,8.75,,13.95,Assan SALIMOV,KAZ
18773,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",VT,7.0,5.2,8.033,,13.233,Assan SALIMOV,KAZ
18774,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,6.0,4.8,9.15,,13.95,Assan SALIMOV,KAZ
18775,SALIMOV,Assan,m,KAZ,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",VT,7.0,5.2,9.066,,14.266,Assan SALIMOV,KAZ
18776,SALIMOV,Assan,m,KAZ,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,18.0,4.0,6.65,0.0,10.65,Assan SALIMOV,KAZ
18777,SALIMOV,Assan,m,KAZ,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,16.0,5.2,8.05,0.1,13.15,Assan SALIMOV,KAZ
18778,SALIMOV,Assan,m,KAZ,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,16.0,5.2,8.0,0.3,12.9,Assan SALIMOV,KAZ
18779,SALIMOV,Assan,m,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,17.0,5.4,8.2,0.3,13.3,Assan SALIMOV,KAZ
18780,SALIMOV,Assan,m,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,30.0,4.4,7.866,,12.266,Assan SALIMOV,KAZ
18781,SALIMOV,Assan,m,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",SR,36.0,3.4,7.233,,10.633,Assan SALIMOV,KAZ
18782,SALIMOV,Assan,m,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,9.0,5.2,8.966,0.3,13.866,Assan SALIMOV,KAZ
18783,SALIMOV,Assan,m,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,9.0,5.2,9.0,,14.2,Assan SALIMOV,KAZ
18823,SAMBOLEC,Marko,m,CRO,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PH,18.0,5.6,7.5,,13.1,Marko SAMBOLEC,CRO
18824,SAMBOLEC,Marko,m,CRO,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,15.0,5.3,8.15,,13.45,Marko SAMBOLEC,CRO
18825,SAMBOLEC,Marko,m,CRO,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,21.0,5.6,7.233,,12.833,Marko SAMBOLEC,CRO
18826,SAMBOLEC,Marko,m,CRO,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,19.0,5.8,7.966,,13.766,Marko SAMBOLEC,CRO
18827,SAMBOLEC,Marko,m,CRO,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PH,24.0,5.6,7.433,,13.033,Marko SAMBOLEC,CRO
18828,SAMBOLEC,Marko,m,CRO,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",PH,7.0,5.6,8.166,0.0,13.766,Marko SAMBOLEC,CRO
18829,SAMBOLEC,Marko,m,CRO,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,8.0,5.5,7.95,0.0,13.45,Marko SAMBOLEC,CRO
18830,SAMIRI,Nasser,m,KSA,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,45.0,3.6,7.867,,11.467,Nasser SAMIRI,KSA
18831,SAMIRI,Nasser,m,KSA,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,35.0,3.1,8.933,,12.033,Nasser SAMIRI,KSA
18832,SAMIRI,Nasser,m,KSA,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,48.0,3.3,6.5,,9.8,Nasser SAMIRI,KSA
18833,SAMIRI,Nasser,m,KSA,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,48.0,2.8,8.333,0.3,10.833,Nasser SAMIRI,KSA
18834,SAMPAIO,Patrick,m,BRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,7.0,5.2,8.2,,13.4,Patrick SAMPAIO,BRA
18835,SAMPAIO,Patrick,m,BRA,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",HB,7.0,5.3,7.35,,12.65,Patrick SAMPAIO,BRA
18836,SAMPAIO,Patrick,m,BRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,26.0,5.7,7.1,,12.8,Patrick SAMPAIO,BRA
18837,SAMPAIO,Patrick,m,BRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,15.0,4.6,8.65,,13.25,Patrick SAMPAIO,BRA
18838,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,59.0,5.3,8.3,,13.6,Patrick SAMPAIO,BRA
18839,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,27.0,5.4,8.2,,13.6,Patrick SAMPAIO,BRA
18840,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,71.0,5.6,7.933,,13.533,Patrick SAMPAIO,BRA
18841,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,110.0,5.1,6.866,,11.966,Patrick SAMPAIO,BRA
18842,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,47.0,4.3,9.066,,13.366,Patrick SAMPAIO,BRA
18843,SAMPAIO,Patrick,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,87.0,4.8,9.066,,13.866,Patrick SAMPAIO,BRA
18844,SAMPAIO,Patrick,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,21.0,5.3,7.966,0.3,12.966,Patrick SAMPAIO,BRA
18845,SAMPAIO,Patrick,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,22.0,4.3,8.366,,12.666,Patrick SAMPAIO,BRA
18846,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,5.7,7.633,,13.333,Patrick SAMPAIO,BRA
18847,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,5.7,8.1,,13.8,Patrick SAMPAIO,BRA
18848,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",HB,,5.1,7.667,,12.767,Patrick SAMPAIO,BRA
18849,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,5.5,6.733,,12.233,Patrick SAMPAIO,BRA
18850,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,5.6,7.433,,13.033,Patrick SAMPAIO,BRA
18851,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,4.6,5.167,,9.767,Patrick SAMPAIO,BRA
18852,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",SR,,4.6,8.6,,13.2,Patrick SAMPAIO,BRA
18853,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",SR,,4.6,8.267,,12.867,Patrick SAMPAIO,BRA
18854,SAMPAIO,Patrick,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,4.8,9.267,,14.067,Patrick SAMPAIO,BRA
18891,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.0,7.85,,12.85,Ian SANDOVAL,USA
18892,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.2,8.3,,13.5,Ian SANDOVAL,USA
18893,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,4.7,7.75,,12.45,Ian SANDOVAL,USA
18894,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,4.2,7.55,,11.75,Ian SANDOVAL,USA
18895,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,4.7,8.45,,13.15,Ian SANDOVAL,USA
18896,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,4.6,7.95,,12.55,Ian SANDOVAL,USA
18897,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,4.8,7.3,,12.1,Ian SANDOVAL,USA
18898,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,4.9,7.35,,12.25,Ian SANDOVAL,USA
18899,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,3.9,7.95,,11.85,Ian SANDOVAL,USA
18900,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,4.3,7.8,,12.1,Ian SANDOVAL,USA
18901,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.2,8.8,,14.0,Ian SANDOVAL,USA
18902,SANDOVAL,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.2,8.5,0.1,13.6,Ian SANDOVAL,USA
18903,SANDOVAL,Javier,m,COL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,49.0,5.1,8.033,,13.133,Javier SANDOVAL,COL
18904,SANDOVAL,Javier,m,COL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,119.0,5.3,7.166,,12.466,Javier SANDOVAL,COL
18905,SANDOVAL,Javier,m,COL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,35.0,5.3,7.9,,13.2,Javier SANDOVAL,COL
18911,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.1,7.85,,12.95,Noah SANO,USA
18912,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,4.7,7.05,,11.75,Noah SANO,USA
18913,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,5.0,5.4,,10.4,Noah SANO,USA
18914,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,4.9,6.3,,11.2,Noah SANO,USA
18915,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,4.5,8.05,,12.55,Noah SANO,USA
18916,SANO,Noah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,4.5,8.05,,12.55,Noah SANO,USA
18917,SANO,Noah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,33.0,4.7,7.55,,12.25,Noah SANO,USA
18918,SANO,Noah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,7.0,5.2,8.3,,13.5,Noah SANO,USA
18919,SANO,Noah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,25.0,4.4,7.85,,12.25,Noah SANO,USA
18920,SANTANA,Leandro,m,DOM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,5.1,8.0,,13.1,Leandro SANTANA,DOM
18921,SANTANA,Leandro,m,DOM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,4.9,8.167,,13.067,Leandro SANTANA,DOM
18922,SANTANA,Leandro,m,DOM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,5.1,6.5,,11.6,Leandro SANTANA,DOM
18923,SANTANA,Leandro,m,DOM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",SR,,4.8,7.6,,12.4,Leandro SANTANA,DOM
18924,SANTANA,Leandro,m,DOM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,4.8,9.033,,13.833,Leandro SANTANA,DOM
18954,SANTOS,Leonardo,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PB,,4.9,8.3,,13.2,Leonardo SANTOS,BRA
18955,SANTOS,Leonardo,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PH,,5.1,7.467,,12.567,Leonardo SANTOS,BRA
18956,SANTOS,Leonardo,m,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",SR,,4.6,8.567,,13.167,Leonardo SANTOS,BRA
18993,SAROJ,Witsawayot,m,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,35.0,4.8,6.6,,11.4,Witsawayot SAROJ,THA
18994,SAROJ,Witsawayot,m,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,33.0,3.5,8.2,,11.7,Witsawayot SAROJ,THA
18995,SAROJ,Witsawayot,m,THA,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,40.0,2.5,5.0,4.0,3.5,Witsawayot SAROJ,THA
