,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Olympic_Nation
19141,SCHERMANN,Bianka,w,HUN,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,11.0,3.8,8.633,,12.433,Bianka SCHERMANN,HUN
19142,SCHERMANN,Bianka,w,HUN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,18.0,4.4,5.9,,10.3,Bianka SCHERMANN,HUN
19143,SCHERMANN,Bianka,w,HUN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,9.0,3.6,8.433,,12.033,Bianka SCHERMANN,HUN
19144,SCHERMANN,Bianka,w,HUN,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",VT,5.0,4.2,8.7,,12.9,Bianka SCHERMANN,HUN
19145,SCHERMANN,Bianka,w,HUN,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",VT,5.0,3.8,8.8,,12.6,Bianka SCHERMANN,HUN
19146,SCHERMANN,Bianka,w,HUN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,9.0,3.8,8.566,,12.366,Bianka SCHERMANN,HUN
19147,SCHERMANN,Bianka,w,HUN,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",FX,6.0,5.1,7.166,0.3,11.966,Bianka SCHERMANN,HUN
19148,SCHERMANN,Bianka,w,HUN,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",FX,5.0,5.1,7.166,0.1,12.166,Bianka SCHERMANN,HUN
19149,SCHERMANN,Bianka,w,HUN,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",UB,5.0,3.5,7.566,,11.066,Bianka SCHERMANN,HUN
19150,SCHERMANN,Bianka,w,HUN,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",UB,6.0,3.5,7.133,,10.633,Bianka SCHERMANN,HUN
19151,SCHERMANN,Bianka,w,HUN,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,25.0,4.5,6.6,0.3,10.8,Bianka SCHERMANN,HUN
19152,SCHLEGEL,Jessica,w,GER,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",BB,1.0,6.1,7.433,0.1,13.433,Jessica SCHLEGEL,GER
19153,SCHLEGEL,Jessica,w,GER,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,2.0,5.9,7.65,0.1,13.45,Jessica SCHLEGEL,GER
19154,SCHLEGEL,Jessica,w,GE2,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,32.0,4.2,7.6,,11.8,Jessica SCHLEGEL,GER
19207,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,20.0,4.4,7.266,,11.666,Karina SCHOENMAIER,GER
19208,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,54.0,4.4,7.533,,11.933,Karina SCHOENMAIER,GER
19209,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,21.0,4.7,7.866,,12.566,Karina SCHOENMAIER,GER
19210,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,56.0,4.7,7.9,,12.6,Karina SCHOENMAIER,GER
19211,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,23.0,4.7,7.433,,12.133,Karina SCHOENMAIER,GER
19212,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,59.0,5.1,7.6,,12.7,Karina SCHOENMAIER,GER
19213,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,21.0,4.2,8.866,,13.066,Karina SCHOENMAIER,GER
19214,SCHOENMAIER,Karina,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,35.0,4.2,9.2,,13.4,Karina SCHOENMAIER,GER
19215,SCHOENMAIER,Karina,w,GER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,80.0,4.6,7.366,,11.966,Karina SCHOENMAIER,GER
19216,SCHOENMAIER,Karina,w,GER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,84.0,4.6,7.666,,12.266,Karina SCHOENMAIER,GER
19217,SCHOENMAIER,Karina,w,GER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,42.0,5.2,7.733,,12.933,Karina SCHOENMAIER,GER
19218,SCHOENMAIER,Karina,w,GER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,62.0,4.2,8.933,,13.133,Karina SCHOENMAIER,GER
19259,SCHWANINGER,Berta,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,85.0,4.2,8.5,,12.7,Berta SCHWANINGER,AUT
19260,SCHAEFER,Pauline,w,GER,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",BB,1.0,5.3,8.166,0.1,13.366,Pauline SCHAEFER,GER
19261,SCHAEFER,Pauline,w,GER,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,6.0,5.2,6.966,0.1,12.066,Pauline SCHAEFER,GER
19262,SCHOENMAIER,Karina,w,GER,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,25.0,4.9,7.2,,12.1,Karina SCHOENMAIER,GER
19263,SCHOENMAIER,Karina,w,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,19.0,4.8,7.35,,12.15,Karina SCHOENMAIER,GER
19264,SCHOENMAIER,Karina,w,GER,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,4.2,9.033,,13.233,Karina SCHOENMAIER,GER
19265,SCHOENMAIER,Karina,w,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,2.0,4.2,9.2,,13.4,Karina SCHOENMAIER,GER
19266,SCHOENMAIER,Karina,w,GER,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,3.8,9.0,,12.8,Karina SCHOENMAIER,GER
19267,SCHOENMAIER,Karina,w,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,2.0,3.8,9.1,,12.9,Karina SCHOENMAIER,GER
19268,SCOTT,Breanna,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,53.0,5.4,6.566,,11.966,Breanna SCOTT,AUS
19269,SCOTT,Breanna,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,92.0,4.9,7.566,0.4,12.066,Breanna SCOTT,AUS
19270,SCOTT,Breanna,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,38.0,4.2,9.133,,13.333,Breanna SCOTT,AUS
19271,SCOTT,Breanna,w,AUS,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",BB,15.0,5.2,4.5,,9.7,Breanna SCOTT,AUS
19272,SCOTT,Breanna,w,AUS,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,14.0,5.6,8.0,,13.6,Breanna SCOTT,AUS
19273,SCOTT,Breanna,w,AUS,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,51.0,5.0,7.633,,12.633,Breanna SCOTT,AUS
19274,SCOTT,Breanna,w,AUS,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,68.0,4.2,8.9,,13.1,Breanna SCOTT,AUS
19275,SCOTT,Breanna,w,AUS,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,11.0,5.6,7.066,,12.666,Breanna SCOTT,AUS
19276,SCOTT,Breanna,w,AUS,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,26.0,5.1,6.7,0.3,11.5,Breanna SCOTT,AUS
19277,SCOTT,Breanna,w,AUS,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",BB,14.0,5.4,6.933,,12.333,Breanna SCOTT,AUS
19278,SCOTT,Breanna,w,AUS,1-4 Mar 2023,2023 Doha World Cup,final,"Doha, Qatar",FX,3.0,4.9,7.9,,12.8,Breanna SCOTT,AUS
19279,SCOTT,Breanna,w,AUS,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",FX,8.0,4.7,7.533,,12.233,Breanna SCOTT,AUS
19280,SCOTT,Breanna,w,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,9.0,5.6,6.95,0.1,12.45,Breanna SCOTT,AUS
19281,SCOTT,Breanna,w,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,9.0,4.9,7.7,,12.6,Breanna SCOTT,AUS
19288,SEDHANE,Rihab,w,ALG,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,31.0,3.4,7.0,,10.4,Rihab SEDHANE,ALG
19351,SEITZ,Elisabeth,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,4.0,6.1,8.266,,14.366,Elisabeth SEITZ,GER
19352,SEITZ,Elisabeth,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,8.0,6.1,8.3,,14.4,Elisabeth SEITZ,GER
19353,SEITZ,Elisabeth,w,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,34.0,4.2,9.266,,13.466,Elisabeth SEITZ,GER
19354,SEITZ,Elisabeth,w,GER,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",UB,1.0,6.1,8.333,,14.433,Elisabeth SEITZ,GER
19355,SEITZ,Elisabeth,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,5.0,6.0,8.2,,14.2,Elisabeth SEITZ,GER
19356,SEITZ,Elisabeth,w,GER,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,2.0,6.0,8.3,,14.3,Elisabeth SEITZ,GER
19357,SEITZ,Elisabeth,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,28.0,4.2,8.9,,13.1,Elisabeth SEITZ,GER
19358,SEITZ,Elisabeth,w,GER,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,15.0,4.2,9.133,,13.333,Elisabeth SEITZ,GER
19359,SEITZ,Elisabeth,w,GER,23-26 Feb 2023,2023 Cottbus World Cup,final,"Cottbus, Germany",UB,8.0,5.7,6.366,,12.066,Elisabeth SEITZ,GER
19360,SEITZ,Elisabeth,w,GER,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,2.0,5.9,8.2,,14.1,Elisabeth SEITZ,GER
19361,SEITZ,Elisabeth,w,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,78.0,4.7,5.6,,10.3,Elisabeth SEITZ,GER
19362,SEITZ,Elisabeth,w,GER,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",UB,3.0,6.1,8.1,,14.2,Elisabeth SEITZ,GER
19363,SEITZ,Elisabeth,w,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,3.0,6.1,8.3,,14.4,Elisabeth SEITZ,GER
19364,SEITZ,Elisabeth,w,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,18.0,4.2,9.133,,13.333,Elisabeth SEITZ,GER
19368,SEMUKHINA,Arina,w,RUS,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",VT,5.0,4.2,8.7,,12.9,Arina SEMUKHINA,RUS
19369,SEMUKHINA,Arina,w,RUS,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",VT,5.0,4.2,8.766,,12.966,Arina SEMUKHINA,RUS
19370,SEMUKHINA,Arina,w,RUS,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",VT,5.0,3.8,8.233,,12.033,Arina SEMUKHINA,RUS
19371,SEMUKHINA,Arina,w,RUS,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",VT,5.0,3.8,8.633,,12.433,Arina SEMUKHINA,RUS
19419,SERBER,Celia,w,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,2.0,5.0,8.15,,13.15,Celia SERBER,FRA
19420,SERBER,Celia,w,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",BB,8.0,5.0,5.95,,10.95,Celia SERBER,FRA
19421,SERBER,Celia,w,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,3.0,5.2,8.3,,13.5,Celia SERBER,FRA
19422,SERBER,Celia,w,FRA,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",UB,2.0,5.2,8.15,,13.35,Celia SERBER,FRA
19462,SERITA,Mikako,w,JPN,1-4 Mar 2023,2023 Doha World Cup,final,"Doha, Qatar",UB,3.0,5.6,7.633,,13.233,Mikako SERITA,JPN
19463,SERITA,Mikako,w,JPN,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",UB,2.0,5.7,7.933,,13.633,Mikako SERITA,JPN
19464,SERITA,Mikako,w,JPN,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",VT,15.0,4.4,8.4,,12.8,Mikako SERITA,JPN
19465,SERITA,Mikako,w,JPN,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",VT,15.0,3.2,8.433,,11.633,Mikako SERITA,JPN
19466,SERITA,Mikako,w,JPN,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,17.0,5.1,7.0,,12.1,Mikako SERITA,JPN
19467,SERITA,Mikako,w,JPN,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,30.0,5.2,6.166,0.4,10.966,Mikako SERITA,JPN
19468,SERITA,Mikako,w,JPN,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",UB,2.0,5.7,8.233,,13.933,Mikako SERITA,JPN
19469,SERITA,Mikako,w,JPN,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,5.0,5.7,7.833,,13.533,Mikako SERITA,JPN
19476,SFIRINGU,Silviana,w,ROU,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",BB,5.0,4.7,7.1,,11.8,Silviana SFIRINGU,ROU
19477,SFIRINGU,Silviana,w,ROU,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,5.0,4.8,7.466,,12.266,Silviana SFIRINGU,ROU
19478,SFIRINGU,Silviana,w,ROU,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,5.0,5.2,7.433,,12.633,Silviana SFIRINGU,ROU
19479,SFIRINGU,Silviana,w,ROU,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,3.0,5.2,7.266,,12.466,Silviana SFIRINGU,ROU
19480,SFIRINGU,Silviana,w,ROU,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,23.0,5.0,7.533,,12.533,Silviana SFIRINGU,ROU
19481,SFIRINGU,Silviana,w,ROU,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,109.0,4.1,6.066,0.1,10.066,Silviana SFIRINGU,ROU
19482,SFIRINGU,Silviana,w,ROU,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,75.0,4.6,6.533,,11.133,Silviana SFIRINGU,ROU
19483,SFIRINGU,Silviana,w,ROU,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,40.0,4.2,8.666,,12.866,Silviana SFIRINGU,ROU
19484,SGARBOSSA,Frederique,w,CAN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,13.0,4.6,7.5,,12.1,Frederique SGARBOSSA,CAN
19485,SGARBOSSA,Frederique,w,CAN,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,14.0,4.2,8.933,0.1,13.033,Frederique SGARBOSSA,CAN
19486,SHAABAN,Maya,w,EGY,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,21.0,3.5,5.15,,8.65,Maya SHAABAN,EGY
19495,SHALIT,Noga,w,ISR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,90.0,4.7,5.766,,10.466,Noga SHALIT,ISR
19496,SHALIT,Noga,w,ISR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,76.0,4.7,6.9,0.1,11.5,Noga SHALIT,ISR
19497,SHALIT,Noga,w,ISR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,78.0,3.6,8.666,,12.266,Noga SHALIT,ISR
19498,SHALIT,Noga,w,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,25.0,4.7,5.5,,10.2,Noga SHALIT,ISR
19499,SHALIT,Noga,w,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,16.0,4.7,7.15,,11.85,Noga SHALIT,ISR
19506,SHAMETKO,Alexandra,w,KAZ,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,19.0,4.5,7.2,0.1,11.6,Alexandra SHAMETKO,KAZ
19507,SHAMETKO,Alexandra,w,KAZ,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,23.0,4.0,7.233,,11.233,Alexandra SHAMETKO,KAZ
19508,SHAMETKO,Alexandra,w,KAZ,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,27.0,4.3,5.8,,10.1,Alexandra SHAMETKO,KAZ
19509,SHAMETKO,Alexandra,w,KAZ,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",UB,10.0,4.2,4.166,,8.366,Alexandra SHAMETKO,KAZ
19510,SHAMSHITDINOVA,Ayazhan,w,KAZ,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,34.0,4.4,5.867,,10.267,Ayazhan SHAMSHITDINOVA,KAZ
19511,SHAMSHITDINOVA,Ayazhan,w,KAZ,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,24.0,3.3,7.167,,10.467,Ayazhan SHAMSHITDINOVA,KAZ
19512,SHAMSHITDINOVA,Ayazhan,w,KAZ,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,34.0,4.4,5.2,,9.6,Ayazhan SHAMSHITDINOVA,KAZ
19513,SHAMSHITDINOVA,Ayazhan,w,KAZ,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,32.0,3.5,6.566,,10.066,Ayazhan SHAMSHITDINOVA,KAZ
19514,SHARAF,Zeina,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,50.0,5.5,6.533,,12.033,Zeina SHARAF,EGY
19515,SHARAF,Zeina,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,99.0,4.4,7.6,,12.0,Zeina SHARAF,EGY
19516,SHARAF,Zeina,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,87.0,4.7,7.3,,12.0,Zeina SHARAF,EGY
19517,SHARAF,Zeina,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,80.0,4.2,8.566,,12.766,Zeina SHARAF,EGY
19557,SHEPHERD,Maggie,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,34.0,4.0,6.3,0.0,10.3,Maggie SHEPHERD,GBR
19558,SHEPHERD,Maggie,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,25.0,4.3,7.1,0.1,11.3,Maggie SHEPHERD,GBR
19559,SHEPHERD,Maggie,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,43.0,3.0,6.15,0.0,9.15,Maggie SHEPHERD,GBR
19560,SHEPHERD,Maggie,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,29.0,3.6,8.85,0.1,12.35,Maggie SHEPHERD,GBR
19623,SHIN,Solyi,w,KOR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,55.0,5.0,7.8,,12.8,Solyi SHIN,KOR
19624,SHIN,Solyi,w,KOR,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,8.0,5.7,7.133,,12.833,Solyi SHIN,KOR
19625,SHIN,Solyi,w,KOR,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",BB,5.0,5.8,6.933,,12.733,Solyi SHIN,KOR
19626,SHIN,Solyi,w,KOR,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,8.0,5.2,7.567,,12.767,Solyi SHIN,KOR
19627,SHIN,Solyi,w,KOR,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,8.0,5.4,7.833,,13.233,Solyi SHIN,KOR
19628,SHIN,Solyi,w,KOR,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,7.0,5.1,6.767,,11.867,Solyi SHIN,KOR
19629,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,BB,8.0,5.4,6.033,,11.433,Solyi SHIN,KOR
19630,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,4.0,5.7,7.8,,13.5,Solyi SHIN,KOR
19631,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,2.0,5.2,8.033,,13.233,Solyi SHIN,KOR
19632,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,FX,3.0,5.2,7.866,,13.066,Solyi SHIN,KOR
19633,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,UB,4.0,5.5,8.1,,13.6,Solyi SHIN,KOR
19634,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,5.0,5.5,8.066,,13.566,Solyi SHIN,KOR
19635,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT,6.0,4.2,9.0,,13.2,Solyi SHIN,KOR
19636,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,VT,7.0,4.2,8.866,,13.066,Solyi SHIN,KOR
19637,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,VT,7.0,3.8,8.866,,12.666,Solyi SHIN,KOR
19638,SHIN,Solyi,w,KOR,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT,6.0,3.8,8.7,,12.5,Solyi SHIN,KOR
19639,SHIN,Solyi,w,KOR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,98.0,5.6,6.2,,11.8,Solyi SHIN,KOR
19640,SHIN,Solyi,w,KOR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,65.0,5.3,7.2,,12.5,Solyi SHIN,KOR
19641,SHIN,Solyi,w,KOR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,51.0,5.4,7.4,,12.8,Solyi SHIN,KOR
19642,SHIN,Solyi,w,KOR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,31.0,4.6,8.9,,13.5,Solyi SHIN,KOR
19644,SIEGENTHALER,Stefanie,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,119.0,3.4,4.233,,7.633,Stefanie SIEGENTHALER,SUI
19645,SIEGENTHALER,Stefanie,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,40.0,4.5,7.833,,12.333,Stefanie SIEGENTHALER,SUI
19646,SIEGENTHALER,Stefanie,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,27.0,4.9,7.933,,12.833,Stefanie SIEGENTHALER,SUI
19647,SIEGENTHALER,Stefanie,w,SUI,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,75.0,4.4,7.233,,11.633,Stefanie SIEGENTHALER,SUI
19648,SIEGENTHALER,Stefanie,w,SUI,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,88.0,3.6,8.566,,12.166,Stefanie SIEGENTHALER,SUI
19649,SIIKALA,Adeliina,w,FIN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,115.0,4.3,7.0,,11.3,Adeliina SIIKALA,FIN
